,county,cases,deaths
1205,Lee,2,1
1206,Manatee,2,0
1207,Miami-Dade,1,0
1208,Nassau,1,0
1209,Okaloosa,1,0
1210,Pasco,1,0
1211,Pinellas,2,0
1212,Santa Rosa,1,1
1213,St. Johns,1,0
1214,Volusia,2,0
1215,Bartow,3,0
1216,Charlton,1,0
1217,Cherokee,1,0
1218,Cobb,8,0
1219,DeKalb,4,0
1220,Fayette,1,0
1221,Floyd,2,0
1222,Fulton,6,0
1223,Gwinnett,2,0
1224,Lee,1,0
1225,Lowndes,1,0
1226,Polk,1,0
1227,Honolulu,2,0
1228,Cook,22,0
1229,Kane,1,0
1230,Lake,1,0
1231,McHenry,1,0
1232,Adams,1,0
1233,Boone,1,0
1234,Hendricks,2,0
1235,Howard,1,0
1236,Johnson,3,0
1237,Marion,1,0
1238,Noble,1,0
1239,St. Joseph,1,0
1240,Johnson,13,0
1241,Pottawattamie,1,0
1242,Johnson,1,0
1243,Fayette,3,0
1244,Harrison,3,0
1245,Jefferson,1,0
1246,Caddo,1,0
1247,Jefferson,1,0
1248,Orleans,11,0
1249,Baltimore,1,0
1250,Harford,1,0
1251,Montgomery,6,0
1252,Prince George's,5,0
1253,Berkshire,9,0
1254,Essex,1,0
1255,Middlesex,41,0
1256,Norfolk,22,0
1257,Suffolk,20,0
1258,Worcester,2,0
1259,Oakland,1,0
1260,Wayne,1,0
1261,Anoka,1,0
1262,Carver,1,0
1263,Olmsted,1,0
1264,Ramsey,2,0
1265,Forrest,1,0
1266,St. Louis,1,0
1267,Douglas,23,0
1268,Clark,5,0
1269,Washoe,2,0
1270,Grafton,3,0
1271,Rockingham,2,0
1272,Bergen,11,1
1273,Burlington,2,0
1274,Camden,1,0
1275,Hudson,1,0
1276,Middlesex,2,0
1277,Monmouth,4,0
1278,Passaic,1,0
1279,Union,1,0
1280,Bernalillo,1,0
1281,Santa Fe,1,0
1282,Socorro,2,0
1283,Monroe,1,0
1284,Nassau,28,0
1285,New York City,52,0
1286,Rockland,6,0
1287,Saratoga,2,0
1288,Suffolk,6,0
1289,Ulster,2,0
1290,Westchester,120,0
1291,Chatham,1,0
1292,Wake,7,0
1293,Ward,1,0
1294,Cuyahoga,3,0
1295,Stark,1,0
1296,Tulsa,2,0
1297,Deschutes,1,0
1298,Douglas,1,0
1299,Jackson,2,0
1300,Klamath,1,0
1301,Linn,2,0
1302,Marion,2,0
1303,Multnomah,1,0
1304,Polk,1,0
1305,Umatilla,1,0
1306,Washington,8,0
1307,Bucks,2,0
1308,Delaware,1,0
1309,Monroe,2,0
1310,Montgomery,9,0
1311,Philadelphia,1,0
1312,Wayne,1,0
1313,Unknown,5,0
1314,Charleston,1,0
1315,Kershaw,7,0
1316,Lancaster,1,0
1317,Spartanburg,1,0
1318,Beadle,1,0
1319,Bon Homme,1,0
1320,Charles Mix,1,0
1321,Davison,2,1
1322,Minnehaha,3,0
1323,Davidson,2,0
1324,Shelby,1,0
1325,Sullivan,1,0
1326,Williamson,4,0
1327,Bexar,11,0
1328,Collin,3,0
1329,Dallas,3,0
1330,Fort Bend,6,0
1331,Gregg,1,0
1332,Harris,7,0
1333,Montgomery,1,0
1334,Tarrant,1,0
1335,Davis,1,0
1336,Salt Lake,2,0
1337,Washington,1,0
1338,Weber,1,0
1339,Bennington,1,0
1340,Chittenden,1,0
1341,Arlington,2,0
1342,Fairfax,4,0
1343,Loudoun,2,0
1344,Virginia Beach city,2,0
1345,Chelan,1,1
1346,Clark,1,0
1347,Island,1,0
1348,Jefferson,1,0
1349,King,235,27
1350,Kitsap,2,0
1351,Kittitas,3,0
1352,Pierce,17,0
1353,Skagit,1,0
1354,Snohomish,69,1
1355,Spokane,4,0
1356,Thurston,1,0
1357,Walla Walla,1,0
1358,Whatcom,1,0
1359,Dane,2,0
1360,Fond du Lac,2,0
1361,Pierce,1,0
1362,Waukesha,1,0
1363,Sheridan,1,0
1364,Anchorage,1,0
1365,Maricopa,3,0
1366,Pima,1,0
1367,Pinal,5,0
1368,Jefferson,1,0
1369,Pulaski,5,0
1370,Alameda,29,0
1371,Contra Costa,9,0
1372,Fresno,1,0
1373,Humboldt,1,0
1374,Los Angeles,32,1
1375,Madera,1,0
1376,Marin,4,0
1377,Napa,1,0
1378,Orange,6,0
1379,Placer,7,1
1380,Riverside,6,0
1381,Sacramento,16,1
1382,San Diego,5,0
1383,San Francisco,21,0
1384,San Joaquin,3,0
1385,San Mateo,20,0
1386,Santa Clara,66,1
1387,Santa Cruz,2,0
1388,Shasta,1,0
1389,Solano,12,0
1390,Sonoma,3,0
1391,Stanislaus,2,0
1392,Tulare,1,0
1393,Ventura,2,0
1394,Yolo,1,0
1395,Adams,2,0
1396,Arapahoe,3,0
1397,Denver,9,0
1398,Douglas,3,0
1399,Eagle,11,0
1400,El Paso,1,1
1401,Gunnison,4,0
1402,Jefferson,5,0
1403,Larimer,1,0
1404,Pitkin,10,0
1405,Fairfield,5,0
1406,Litchfield,1,0
1407,New Castle,4,0
1408,District of Columbia,10,0
1409,Alachua,2,0
1410,Broward,12,0
1411,Charlotte,1,0
1412,Clay,1,0
1413,Collier,3,0
1414,Duval,1,0
1415,Hillsborough,3,0
1416,Lee,4,1
1417,Manatee,2,0
1418,Miami-Dade,2,0
1419,Nassau,1,0
1420,Okaloosa,1,0
1421,Palm Beach,2,0
1422,Pasco,1,0
1423,Pinellas,2,0
1424,Santa Rosa,1,1
1425,Sarasota,2,0
1426,Seminole,1,0
1427,St. Johns,1,0
1428,Volusia,3,0
1429,Bartow,3,0
1430,Charlton,1,0
1431,Cherokee,1,0
1432,Cobb,8,1
1433,DeKalb,4,0
1434,Fayette,1,0
1435,Floyd,2,0
1436,Fulton,6,0
1437,Gwinnett,2,0
1438,Lee,1,0
1439,Lowndes,1,0
1440,Polk,1,0
1441,Honolulu,2,0
1442,Cook,27,0
1443,Kane,2,0
1444,Lake,1,0
1445,McHenry,2,0
1446,Adams,1,0
1447,Boone,1,0
1448,Hendricks,2,0
1449,Howard,1,0
1450,Johnson,3,0
1451,Marion,2,0
1452,Noble,1,0
1453,St. Joseph,1,0
1454,Carroll,1,0
1455,Johnson,14,0
1456,Pottawattamie,1,0
1457,Johnson,4,0
1458,Wyandotte,1,1
1459,Fayette,4,0
1460,Harrison,4,0
1461,Jefferson,2,0
1462,Montgomery,1,0
1463,Caddo,1,0
1464,Jefferson,1,0
1465,Orleans,12,0
1466,Androscoggin,1,0
1467,Baltimore,1,0
1468,Harford,1,0
1469,Montgomery,6,0
1470,Prince George's,5,0
1471,Berkshire,9,0
1472,Essex,2,0
1473,Middlesex,49,0
1474,Norfolk,24,0
1475,Suffolk,22,0
1476,Worcester,2,0
1477,Ingham,1,0
1478,Kent,3,0
1479,Montcalm,1,0
1480,Oakland,3,0
1481,St. Clair,1,0
1482,Washtenaw,2,0
1483,Wayne,1,0
1484,Anoka,1,0
1485,Carver,1,0
1486,Dakota,1,0
1487,Hennepin,1,0
1488,Olmsted,1,0
1489,Ramsey,2,0
1490,Stearns,2,0
1491,Forrest,1,0
1492,Greene,1,0
1493,St. Louis,1,0
1494,Cass,1,0
1495,Douglas,23,0
1496,Carson City,1,0
1497,Clark,8,0
1498,Washoe,2,0
1499,Grafton,3,0
1500,Rockingham,3,0
1501,Bergen,13,1
1502,Burlington,2,0
1503,Camden,1,0
1504,Essex,1,0
1505,Hudson,1,0
1506,Middlesex,2,0
1507,Monmouth,5,0
1508,Morris,1,0
1509,Passaic,1,0
1510,Union,1,0
1511,Unknown,1,0
1512,Bernalillo,2,0
1513,Santa Fe,2,0
1514,Socorro,2,0
1515,Albany,2,0
1516,Delaware,1,0
1517,Dutchess,1,0
1518,Herkimer,1,0
1519,Monroe,1,0
1520,Nassau,41,0
1521,New York City,96,0
1522,Orange,1,0
1523,Rockland,7,0
1524,Saratoga,3,0
1525,Suffolk,21,0
1526,Ulster,4,0
1527,Westchester,147,0
1528,Cabarrus,1,0
1529,Chatham,1,0
1530,Forsyth,2,0
1531,Johnston,1,0
1532,Mecklenburg,2,0
1533,Onslow,1,0
1534,Wake,8,0
1535,Ward,1,0
1536,Cuyahoga,3,0
1537,Stark,1,0
1538,Trumbull,1,0
1539,Tulsa,2,0
1540,Clackamas,1,0
1541,Deschutes,1,0
1542,Douglas,1,0
1543,Jackson,2,0
1544,Klamath,1,0
1545,Linn,8,0
1546,Marion,2,0
1547,Multnomah,1,0
1548,Polk,1,0
1549,Umatilla,2,0
1550,Washington,10,0
1551,Bucks,2,0
1552,Delaware,1,0
1553,Monroe,2,0
1554,Montgomery,13,0
1555,Northampton,1,0
1556,Philadelphia,1,0
1557,Pike,1,0
1558,Wayne,1,0
1559,Unknown,5,0
1560,Charleston,1,0
1561,Kershaw,8,0
1562,Lancaster,2,0
1563,Spartanburg,1,0
1564,Beadle,1,0
1565,Bon Homme,1,0
1566,Charles Mix,1,0
1567,Davison,2,1
1568,Minnehaha,3,0
1569,Davidson,6,0
1570,Knox,1,0
1571,Shelby,2,0
1572,Sullivan,1,0
1573,Williamson,8,0
1574,Bexar,11,0
1575,Collin,4,0
1576,Dallas,8,0
1577,Fort Bend,6,0
1578,Gregg,1,0
1579,Harris,9,0
1580,Montgomery,1,0
1581,Tarrant,1,0
1582,Davis,1,0
1583,Salt Lake,4,0
1584,Washington,1,0
1585,Weber,1,0
1586,Bennington,1,0
1587,Chittenden,1,0
1588,Alexandria city,1,0
1589,Arlington,2,0
1590,Fairfax,4,0
1591,Hanover,1,0
1592,James City,3,0
1593,Loudoun,2,0
1594,Prince Edward,1,0
1595,Prince William,1,0
1596,Virginia Beach city,2,0
1597,Chelan,1,1
1598,Clark,1,0
1599,Columbia,1,0
1600,Grays Harbor,1,0
1601,Island,3,0
1602,Jefferson,1,0
1603,King,271,28
1604,Kitsap,2,0
1605,Kittitas,3,0
1606,Pierce,17,0
1607,Skagit,2,0
1608,Snohomish,107,3
1609,Spokane,4,0
1610,Thurston,1,0
1611,Walla Walla,1,0
1612,Whatcom,1,0
1613,Yakima,2,0
1614,Dane,4,0
1615,Fond du Lac,2,0
1616,Pierce,1,0
1617,Waukesha,1,0
1618,Sheridan,1,0
1619,Elmore,1,0
1620,Jefferson,2,0
1621,Limestone,1,0
1622,Montgomery,1,0
1623,Tuscaloosa,1,0
1624,Anchorage,1,0
1625,Maricopa,3,0
1626,Pima,1,0
1627,Pinal,5,0
1628,Jefferson,1,0
1629,Pulaski,6,0
1630,Alameda,29,0
1631,Contra Costa,25,0
1632,Fresno,1,0
1633,Humboldt,1,0
1634,Los Angeles,40,1
1635,Madera,1,0
1636,Marin,4,0
1637,Napa,1,0
1638,Orange,13,0
1639,Placer,7,1
1640,Riverside,10,0
1641,Sacramento,16,1
1642,San Benito,1,0
1643,San Diego,9,0
1644,San Francisco,26,0
1645,San Joaquin,8,0
1646,San Mateo,20,0
1647,Santa Clara,79,2
1648,Santa Cruz,2,0
1649,Shasta,1,0
1650,Solano,12,0
1651,Sonoma,3,0
1652,Stanislaus,2,0
1653,Tulare,2,0
1654,Ventura,5,0
1655,Yolo,2,0
1656,Adams,3,0
1657,Arapahoe,7,0
1658,Clear Creek,1,0
1659,Denver,17,0
1660,Douglas,4,0
1661,Eagle,16,0
1662,El Paso,2,2
1663,Gunnison,5,0
1664,Jefferson,7,0
1665,Larimer,1,0
1666,Pitkin,10,0
1667,Pueblo,1,0
1668,Routt,1,0
1669,Summit,2,0
1670,Weld,1,0
1671,Fairfield,8,0
1672,Litchfield,3,0
1673,New Castle,4,0
1674,District of Columbia,10,0
1675,Alachua,3,0
1676,Broward,21,0
1677,Charlotte,1,0
1678,Clay,1,0
1679,Collier,3,0
1680,Duval,1,0
1681,Hillsborough,3,0
1682,Lee,4,1
1683,Manatee,4,0
1684,Miami-Dade,8,0
1685,Nassau,1,0
1686,Okaloosa,1,0
1687,Orange,1,0
1688,Osceola,1,0
1689,Palm Beach,5,0
1690,Pasco,1,0
1691,Pinellas,2,0
1692,Santa Rosa,1,1
1693,Sarasota,2,0
1694,Seminole,1,0
1695,St. Johns,1,0
1696,Volusia,4,0
1697,Bartow,7,0
1698,Charlton,1,0
1699,Cherokee,4,0
1700,Cobb,8,1
1701,DeKalb,4,0
1702,Fayette,1,0
1703,Floyd,2,0
1704,Fulton,6,0
1705,Gordon,2,0
1706,Gwinnett,2,0
1707,Henry,1,0
1708,Lee,1,0
1709,Lowndes,1,0
1710,Polk,1,0
1711,Honolulu,2,0
1712,Ada,1,0
1713,Cook,40,0
1714,Kane,2,0
1715,Lake,2,0
1716,McHenry,2,0
1717,Adams,1,0
1718,Boone,1,0
1719,Hendricks,2,0
1720,Howard,1,0
1721,Johnson,3,0
1722,Marion,2,0
1723,Noble,1,0
1724,St. Joseph,1,0
1725,Carroll,1,0
1726,Harrison,1,0
1727,Johnson,14,0
1728,Pottawattamie,1,0
1729,Butler,1,0
1730,Johnson,4,0
1731,Wyandotte,1,1
1732,Fayette,4,0
1733,Harrison,4,0
1734,Jefferson,2,0
1735,Montgomery,1,0
1736,Caddo,1,0
1737,Jefferson,3,0
1738,Orleans,28,0
1739,St. Charles,1,0
1740,St. Tammany,2,0
1741,Terrebonne,1,0
1742,Androscoggin,1,0
1743,Cumberland,1,0
1744,Anne Arundel,1,0
1745,Baltimore,2,0
1746,Charles,1,0
1747,Harford,1,0
1748,Montgomery,6,0
1749,Prince George's,7,0
1750,Berkshire,9,0
1751,Essex,2,0
1752,Middlesex,60,0
1753,Norfolk,24,0
1754,Suffolk,26,0
1755,Worcester,2,0
1756,Bay,1,0
1757,Charlevoix,1,0
1758,Ingham,1,0
1759,Kent,3,0
1760,Leelanau,1,0
1761,Macomb,1,0
1762,Montcalm,1,0
1763,Oakland,6,0
1764,St. Clair,1,0
1765,Washtenaw,3,0
1766,Wayne,6,0
1767,Anoka,1,0
1768,Carver,1,0
1769,Dakota,2,0
1770,Hennepin,3,0
1771,Olmsted,1,0
1772,Ramsey,3,0
1773,Stearns,2,0
1774,Wright,1,0
1775,Copiah,1,0
1776,Forrest,3,0
1777,Leflore,1,0
1778,Pearl River,1,0
1779,Greene,1,0
1780,Henry,1,0
1781,St. Louis,2,0
1782,Gallatin,1,0
1783,Lewis and Clark,1,0
1784,Silver Bow,1,0
1785,Yellowstone,1,0
1786,Cass,1,0
1787,Douglas,26,0
1788,Carson City,1,0
1789,Clark,16,0
1790,Washoe,2,0
1791,Grafton,3,0
1792,Rockingham,4,0
1793,Bergen,17,1
1794,Burlington,3,0
1795,Camden,2,0
1796,Essex,6,0
1797,Hudson,3,0
1798,Middlesex,4,0
1799,Monmouth,7,0
1800,Morris,3,0
1801,Ocean,1,0
1802,Passaic,2,0
1803,Union,1,0
1804,Unknown,1,0
1805,Bernalillo,5,0
1806,Santa Fe,3,0
1807,Socorro,2,0
1808,Albany,2,0
1809,Delaware,1,0
1810,Dutchess,3,0
1811,Herkimer,1,0
1812,Monroe,1,0
1813,Nassau,51,0
1814,New York City,155,0
1815,Orange,3,0
1816,Rockland,9,0
1817,Saratoga,3,0
1818,Schenectady,1,0
1819,Suffolk,29,0
1820,Ulster,5,0
1821,Westchester,157,0
1822,Cabarrus,1,0
1823,Chatham,1,0
1824,Forsyth,2,0
1825,Johnston,1,0
1826,Mecklenburg,2,0
1827,Onslow,1,0
1828,Wake,9,0
1829,Wayne,1,0
1830,Ward,1,0
1831,Cuyahoga,11,0
1832,Stark,1,0
1833,Trumbull,1,0
1834,Oklahoma,1,0
1835,Tulsa,2,0
1836,Clackamas,1,0
1837,Deschutes,1,0
1838,Douglas,1,0
1839,Jackson,2,0
1840,Klamath,1,0
1841,Linn,8,0
1842,Marion,2,0
1843,Multnomah,1,0
1844,Polk,1,0
1845,Umatilla,2,0
1846,Washington,10,0
1847,Bucks,3,0
1848,Chester,1,0
1849,Cumberland,3,0
1850,Delaware,6,0
1851,Monroe,3,0
1852,Montgomery,18,0
1853,Northampton,1,0
1854,Philadelphia,3,0
1855,Pike,1,0
1856,Washington,1,0
1857,Wayne,1,0
1858,Unknown,3,0
1859,Unknown,20,0
1860,Charleston,1,0
1861,Kershaw,9,0
1862,Lancaster,2,0
1863,Spartanburg,1,0
1864,Beadle,1,0
1865,Bon Homme,1,0
1866,Charles Mix,1,0
1867,Davison,2,1
1868,McCook,1,0
1869,Minnehaha,3,0
1870,Davidson,10,0
1871,Hamilton,1,0
1872,Jefferson,1,0
1873,Knox,1,0
1874,Rutherford,1,0
1875,Shelby,2,0
1876,Sullivan,1,0
1877,Williamson,9,0
1878,Bell,1,0
1879,Bexar,11,0
1880,Collin,5,0
1881,Dallas,9,0
1882,El Paso,1,0
1883,Fort Bend,9,0
1884,Galveston,1,0
1885,Gregg,1,0
1886,Harris,10,0
1887,Montgomery,1,0
1888,Smith,3,0
1889,Tarrant,2,0
1890,Travis,4,0
1891,Davis,1,0
1892,Salt Lake,4,0
1893,Washington,1,0
1894,Weber,1,0
1895,Bennington,1,0
1896,Chittenden,1,0
1897,Alexandria city,1,0
1898,Arlington,5,0
1899,Fairfax,6,0
1900,Hanover,1,0
1901,Harrisonburg city,1,0
1902,James City,8,0
1903,Loudoun,3,0
1904,Prince Edward,1,0
1905,Prince William,2,0
1906,Virginia Beach city,2,0
1907,Chelan,1,1
1908,Clark,3,0
1909,Columbia,1,0
1910,Grant,1,0
1911,Grays Harbor,1,0
1912,Island,3,0
1913,Jefferson,1,0
1914,King,329,33
1915,Kitsap,3,0
1916,Kittitas,3,0
1917,Pierce,19,0
1918,Skagit,3,0
1919,Snohomish,132,3
1920,Spokane,4,0
1921,Thurston,3,0
1922,Walla Walla,1,0
1923,Whatcom,1,0
1924,Yakima,2,0
1925,Dane,5,0
1926,Fond du Lac,6,0
1927,Milwaukee,2,0
1928,Pierce,1,0
1929,Racine,1,0
1930,Sheboygan,3,0
1931,Waukesha,1,0
1932,Fremont,1,0
1933,Sheridan,1,0
1934,Baldwin,1,0
1935,Elmore,1,0
1936,Jefferson,6,0
1937,Limestone,1,0
1938,Montgomery,1,0
1939,Tuscaloosa,2,0
1940,Anchorage,1,0
1941,Graham,1,0
1942,Maricopa,4,0
1943,Pima,2,0
1944,Pinal,5,0
1945,Jefferson,2,0
1946,Pulaski,7,0
1947,Alameda,29,0
1948,Contra Costa,25,0
1949,Fresno,2,0
1950,Humboldt,1,0
1951,Los Angeles,53,1
1952,Madera,1,0
1953,Marin,4,0
1954,Napa,1,0
1955,Orange,14,0
1956,Placer,8,1
1957,Riverside,10,0
1958,Sacramento,28,1
1959,San Benito,1,0
1960,San Diego,10,0
1961,San Francisco,31,0
1962,San Joaquin,8,0
1963,San Luis Obispo,1,0
1964,San Mateo,32,0
1965,Santa Clara,91,2
1966,Santa Cruz,2,0
1967,Shasta,1,0
1968,Solano,12,0
1969,Sonoma,4,0
1970,Stanislaus,2,0
1971,Tulare,3,0
1972,Ventura,5,0
1973,Yolo,2,0
1974,Adams,6,0
1975,Arapahoe,10,0
1976,Boulder,1,0
1977,Clear Creek,1,0
1978,Denver,23,0
1979,Douglas,4,0
1980,Eagle,20,0
1981,El Paso,3,2
1982,Gunnison,7,0
1983,Jefferson,9,0
1984,Larimer,1,0
1985,Mesa,1,0
1986,Pitkin,11,0
1987,Pueblo,1,0
1988,Routt,1,0
1989,Summit,2,0
1990,Weld,2,0
1991,Fairfield,15,0
1992,Hartford,1,0
1993,Litchfield,3,0
1994,New Haven,1,0
1995,New Castle,4,0
1996,District of Columbia,16,0
1997,Alachua,3,0
1998,Broward,21,0
1999,Charlotte,1,0
2000,Clay,1,0
2001,Collier,3,0
2002,Duval,1,0
2003,Hillsborough,3,0
2004,Lee,4,2
2005,Manatee,4,0
2006,Miami-Dade,8,0
2007,Nassau,1,0
2008,Okaloosa,1,0
2009,Orange,1,0
2010,Osceola,1,0
2011,Palm Beach,5,0
2012,Pasco,1,0
2013,Pinellas,2,0
2014,Santa Rosa,1,1
2015,Sarasota,2,0
2016,Seminole,1,0
2017,St. Johns,1,0
2018,Volusia,4,0
2019,Bartow,7,0
2020,Charlton,1,0
2021,Cherokee,4,0
2022,Cobb,15,1
2023,Coweta,2,0
2024,DeKalb,8,0
2025,Fayette,4,0
2026,Floyd,3,0
2027,Fulton,13,0
2028,Gordon,2,0
2029,Gwinnett,2,0
2030,Henry,1,0
2031,Lee,1,0
2032,Lowndes,1,0
2033,Polk,1,0
2034,Honolulu,2,0
2035,Kauai,2,0
2036,Ada,2,0
2037,Blaine,2,0
2038,Teton,1,0
2039,Cook,51,0
2040,Cumberland,1,0
2041,DuPage,1,0
2042,Kane,3,0
2043,Lake,3,0
2044,McHenry,2,0
2045,Sangamon,2,0
2046,St. Clair,2,0
2047,Woodford,1,0
2048,Adams,1,0
2049,Boone,1,0
2050,Hendricks,2,0
2051,Howard,1,0
2052,Johnson,3,0
2053,LaPorte,1,0
2054,Marion,3,0
2055,Noble,1,0
2056,St. Joseph,1,0
2057,Wells,1,0
2058,Carroll,1,0
2059,Dallas,1,0
2060,Harrison,1,0
2061,Johnson,14,0
2062,Pottawattamie,1,0
2063,Butler,1,0
2064,Franklin,1,0
2065,Johnson,5,0
2066,Wyandotte,1,1
2067,Bourbon,1,0
2068,Fayette,5,0
2069,Harrison,6,0
2070,Jefferson,4,0
2071,Montgomery,1,0
2072,Nelson,1,0
2073,Bossier,1,0
2074,Caddo,2,0
2075,Jefferson,11,0
2076,Lafourche,1,0
2077,Orleans,53,1
2078,St. Charles,2,0
2079,St. John the Baptist,1,0
2080,St. Tammany,4,0
2081,Terrebonne,2,0
2082,Androscoggin,1,0
2083,Cumberland,2,0
2084,Anne Arundel,1,0
2085,Baltimore,3,0
2086,Carroll,1,0
2087,Charles,1,0
2088,Harford,2,0
2089,Montgomery,12,0
2090,Prince George's,7,0
2091,Barnstable,1,0
2092,Berkshire,9,0
2093,Bristol,1,0
2094,Essex,5,0
2095,Middlesex,65,0
2096,Norfolk,28,0
2097,Suffolk,27,0
2098,Worcester,2,0
2099,Bay,1,0
2100,Charlevoix,1,0
2101,Ingham,1,0
2102,Kent,3,0
2103,Leelanau,1,0
2104,Macomb,2,0
2105,Monroe,1,0
2106,Montcalm,1,0
2107,Oakland,9,0
2108,St. Clair,1,0
2109,Washtenaw,4,0
2110,Wayne,8,0
2111,Anoka,2,0
2112,Carver,1,0
2113,Dakota,2,0
2114,Hennepin,6,0
2115,Olmsted,1,0
2116,Ramsey,4,0
2117,Renville,1,0
2118,Stearns,3,0
2119,Wright,1,0
2120,Copiah,1,0
2121,Forrest,3,0
2122,Leflore,1,0
2123,Pearl River,1,0
2124,Greene,2,0
2125,Henry,1,0
2126,St. Louis,2,0
2127,Gallatin,1,0
2128,Lewis and Clark,1,0
2129,Missoula,2,0
2130,Silver Bow,1,0
2131,Yellowstone,1,0
2132,Cass,1,0
2133,Douglas,28,0
2134,Carson City,1,0
2135,Clark,16,0
2136,Washoe,4,0
2137,Grafton,3,0
2138,Rockingham,4,0
2139,Bergen,31,1
2140,Burlington,3,0
2141,Camden,2,0
2142,Essex,7,0
2143,Hudson,5,0
2144,Mercer,1,0
2145,Middlesex,8,0
2146,Monmouth,8,1
2147,Morris,5,0
2148,Ocean,1,0
2149,Passaic,2,0
2150,Union,1,0
2151,Unknown,1,0
2152,Bernalillo,6,0
2153,Sandoval,2,0
2154,Santa Fe,3,0
2155,Socorro,2,0
2156,Albany,5,0
2157,Broome,1,0
2158,Delaware,1,0
2159,Dutchess,4,0
2160,Herkimer,1,0
2161,Monroe,2,0
2162,Nassau,79,0
2163,New York City,269,1
2164,Orange,6,0
2165,Rockland,12,1
2166,Saratoga,3,0
2167,Schenectady,1,0
2168,Suffolk,41,0
2169,Tioga,1,0
2170,Tompkins,1,0
2171,Ulster,5,0
2172,Westchester,178,0
2173,Brunswick,1,0
2174,Cabarrus,1,0
2175,Chatham,1,0
2176,Craven,1,0
2177,Forsyth,2,0
2178,Harnett,2,0
2179,Johnston,2,0
2180,Mecklenburg,2,0
2181,Onslow,1,0
2182,Wake,11,0
2183,Wayne,1,0
2184,Ward,1,0
2185,Belmont,2,0
2186,Butler,4,0
2187,Cuyahoga,11,0
2188,Franklin,1,0
2189,Lorain,1,0
2190,Stark,2,0
2191,Summit,2,0
2192,Trumbull,2,0
2193,Tuscarawas,1,0
2194,Jackson,1,0
2195,Oklahoma,1,0
2196,Tulsa,2,0
2197,Clackamas,1,0
2198,Deschutes,3,0
2199,Douglas,1,0
2200,Jackson,2,0
2201,Klamath,1,0
2202,Linn,9,0
2203,Marion,2,0
2204,Multnomah,1,1
2205,Polk,1,0
2206,Umatilla,2,0
2207,Washington,13,0
2208,Allegheny,1,0
2209,Bucks,4,0
2210,Chester,2,0
2211,Cumberland,3,0
2212,Delaware,6,0
2213,Monroe,3,0
2214,Montgomery,20,0
2215,Northampton,1,0
2216,Philadelphia,4,0
2217,Pike,1,0
2218,Washington,1,0
2219,Wayne,1,0
2220,Unknown,4,0
2221,Unknown,20,0
2222,Beaufort,3,0
2223,Charleston,1,0
2224,Kershaw,11,0
2225,Lancaster,2,0
2226,Lexington,1,0
2227,Spartanburg,1,0
2228,Beadle,1,0
2229,Bon Homme,1,0
2230,Charles Mix,1,0
2231,Davison,2,1
2232,McCook,1,0
2233,Minnehaha,3,0
2234,Campbell,1,0
2235,Davidson,14,0
2236,Hamilton,1,0
2237,Jefferson,1,0
2238,Knox,1,0
2239,Rutherford,1,0
2240,Shelby,2,0
2241,Sullivan,1,0
2242,Williamson,10,0
2243,Bell,1,0
2244,Bexar,12,0
2245,Brazoria,2,0
2246,Collin,7,0
2247,Dallas,11,0
2248,El Paso,1,0
2249,Fort Bend,9,0
2250,Galveston,1,0
2251,Gregg,1,0
2252,Harris,11,0
2253,Hays,1,0
2254,Montgomery,1,0
2255,Smith,3,0
2256,Tarrant,4,0
2257,Travis,4,0
2258,Davis,2,0
2259,Salt Lake,15,0
2260,Summit,2,0
2261,Washington,1,0
2262,Weber,1,0
2263,Bennington,1,0
2264,Chittenden,1,0
2265,Washington,1,0
2266,Windsor,2,0
2267,Unknown,1,0
2268,Alexandria city,1,0
2269,Arlington,7,0
2270,Chesterfield,1,0
2271,Fairfax,10,0
2272,Hanover,1,0
2273,Harrisonburg city,1,0
2274,James City,9,1
2275,Loudoun,5,0
2276,Prince Edward,1,0
2277,Prince William,2,0
2278,Spotsylvania,1,0
2279,Virginia Beach city,3,0
2280,Chelan,1,1
2281,Clark,3,0
2282,Columbia,1,0
2283,Grant,1,0
2284,Grays Harbor,1,0
2285,Island,6,0
2286,Jefferson,1,0
2287,King,389,36
2288,Kitsap,3,0
2289,Kittitas,3,0
2290,Klickitat,1,0
2291,Pierce,26,0
2292,Skagit,3,0
2293,Snohomish,154,3
2294,Spokane,7,0
2295,Thurston,3,0
2296,Walla Walla,1,0
2297,Whatcom,2,0
2298,Yakima,3,0
2299,Dane,6,0
2300,Fond du Lac,6,0
2301,Milwaukee,6,0
2302,Pierce,1,0
2303,Racine,1,0
2304,Sheboygan,3,0
2305,Waukesha,3,0
2306,Winnebago,1,0
2307,Fremont,1,0
2308,Sheridan,2,0
2309,Baldwin,1,0
2310,Elmore,1,0
2311,Jefferson,13,0
2312,Lee,1,0
2313,Limestone,1,0
2314,Montgomery,1,0
2315,Shelby,2,0
2316,Tuscaloosa,3,0
2317,Anchorage,1,0
2318,Graham,1,0
2319,Maricopa,4,0
2320,Pima,3,0
2321,Pinal,5,0
2322,Garland,2,0
2323,Jefferson,5,0
2324,Pulaski,8,0
2325,Saline,1,0
2326,Alameda,37,0
2327,Contra Costa,25,0
2328,Fresno,2,0
2329,Humboldt,1,0
2330,Los Angeles,69,1
2331,Madera,1,0
2332,Marin,4,0
2333,Napa,1,0
2334,Orange,17,0
2335,Placer,8,1
2336,Riverside,12,0
